user_id,transaction_id,item_id,item_name,quantity_purchased,unit,price_total,purchase_date,store_name,payment_method,discount_applied,category,brand,location,receipt_source,weekday,purchase_channel,consumption_start_date,expected_depletion_date
user_001,T_user_001_0062,I_water,water,1.45,pcs,25.61,2024-06-01,Target,credit_card,False,meat_poultry,365,"Cambridge, MA",in_app,Saturday,in_store,2024-06-02,2024-06-06
user_001,T_user_001_0063,I_pepper,pepper,1.68,kg,11.55,2024-07-21,Costco,mobile_pay,True,snacks,Great Value,"Somerville, MA",in_app,Sunday,in_store,2024-07-22,2024-08-10
user_001,T_user_001_0064,I_chocolate,chocolate,2.31,pcs,22.62,2024-06-12,Whole Foods,cash,True,dairy_eggs,Trader Joe's,"Brookline, MA",photo_scan,Wednesday,online,2024-06-13,2024-06-21
user_001,T_user_001_0065,I_pasta,pasta,1.8,pcs,19.61,2024-08-09,Costco,credit_card,False,meat_poultry,Trader Joe's,"Somerville, MA",photo_scan,Friday,online,2024-08-10,2024-09-02
user_001,T_user_001_0066,I_beef,beef,2.0,L,23.07,2024-12-15,Trader Joe's,cash,False,dairy_eggs,Kirkland,"Brookline, MA",manual_entry,Sunday,online,2024-12-16,2024-12-27
user_001,T_user_001_0067,I_chicken,chicken,2.86,pcs,41.15,2024-11-16,Target,cash,False,seafood,365,"Somerville, MA",photo_scan,Saturday,in_store,2024-11-17,2024-12-13
user_001,T_user_001_0068,I_spinach,spinach,2.02,pcs,33.61,2024-09-12,Walmart,mobile_pay,True,condiments_spices,Great Value,"Boston, MA",manual_entry,Thursday,in_store,2024-09-13,2024-10-06
user_001,T_user_001_0069,I_water,water,0.7,L,7.59,2025-09-09,Whole Foods,mobile_pay,False,seafood,Trader Joe's,"Cambridge, MA",manual_entry,Tuesday,in_store,2025-09-10,2025-09-29
user_001,T_user_001_0070,I_pasta,pasta,1.06,pack,2.18,2024-12-30,Costco,debit_card,False,condiments_spices,Whole Foods,"Somerville, MA",photo_scan,Monday,in_store,2024-12-31,2025-01-29
user_001,T_user_001_0071,I_tea,tea,0.97,kg,18.07,2025-09-11,Target,credit_card,True,frozen_foods,Great Value,"Somerville, MA",in_app,Thursday,online,2025-09-12,2025-09-29
user_001,T_user_001_0072,I_cookies,cookies,2.55,g,5.6,2024-09-24,Trader Joe's,cash,True,grains_cereals,Organic Farm,"Brookline, MA",in_app,Tuesday,online,2024-09-25,2024-10-13
user_001,T_user_001_0073,I_sugar,sugar,2.77,pack,12.9,2025-01-26,Trader Joe's,mobile_pay,False,dairy_eggs,Trader Joe's,"Brookline, MA",manual_entry,Sunday,in_store,2025-01-27,2025-02-22
user_001,T_user_001_0074,I_chocolate,chocolate,1.63,L,8.04,2024-05-11,Whole Foods,credit_card,True,condiments_spices,Great Value,"Brookline, MA",manual_entry,Saturday,in_store,2024-05-12,2024-05-26
user_001,T_user_001_0075,I_frozen_pizza,frozen_pizza,1.44,L,3.54,2025-03-20,Costco,debit_card,False,grains_cereals,Organic Farm,"Somerville, MA",manual_entry,Thursday,in_store,2025-03-21,2025-04-10
user_001,T_user_001_0076,I_jam,jam,2.31,kg,34.29,2025-05-23,Whole Foods,debit_card,True,dairy_eggs,Great Value,"Cambridge, MA",photo_scan,Friday,in_store,2025-05-24,2025-05-30
user_001,T_user_001_0077,I_yogurt,yogurt,1.4,pcs,11.8,2024-03-24,Target,credit_card,False,beverages,Great Value,"Boston, MA",photo_scan,Sunday,online,2024-03-25,2024-04-18
user_001,T_user_001_0078,I_pepper,pepper,2.24,g,26.58,2024-04-01,Costco,debit_card,True,snacks,365,"Cambridge, MA",in_app,Monday,in_store,2024-04-02,2024-04-07
user_001,T_user_001_0079,I_tea,tea,2.61,kg,15.81,2024-02-13,Trader Joe's,debit_card,True,meat_poultry,Great Value,"Somerville, MA",manual_entry,Tuesday,online,2024-02-14,2024-03-13
user_001,T_user_001_0080,I_buttermilk,buttermilk,2.18,pcs,5.12,2024-10-23,Whole Foods,mobile_pay,True,grains_cereals,365,"Boston, MA",in_app,Wednesday,in_store,2024-10-24,2024-11-15
user_001,T_user_001_0081,I_oats,oats,0.52,L,7.61,2025-08-18,Walmart,debit_card,False,seafood,365,"Boston, MA",photo_scan,Monday,online,2025-08-19,2025-08-31
user_001,T_user_001_0082,I_juice,juice,1.44,pack,12.95,2024-07-25,Target,cash,True,condiments_spices,Trader Joe's,"Brookline, MA",in_app,Thursday,online,2024-07-26,2024-08-13
user_001,T_user_001_0083,I_banana,banana,1.61,pcs,31.26,2025-06-08,Trader Joe's,debit_card,True,grains_cereals,Whole Foods,"Boston, MA",photo_scan,Sunday,in_store,2025-06-09,2025-06-19
user_001,T_user_001_0084,I_yogurt,yogurt,1.93,pack,29.82,2024-08-07,Target,cash,False,grains_cereals,Organic Farm,"Cambridge, MA",photo_scan,Wednesday,online,2024-08-08,2024-08-18
user_001,T_user_001_0085,I_salt,salt,0.56,L,1.24,2024-07-04,Trader Joe's,mobile_pay,False,condiments_spices,Whole Foods,"Brookline, MA",photo_scan,Thursday,in_store,2024-07-05,2024-07-24
user_001,T_user_001_0086,I_vinegar,vinegar,1.9,kg,13.56,2024-09-11,Walmart,credit_card,True,grains_cereals,Great Value,"Boston, MA",in_app,Wednesday,online,2024-09-12,2024-09-16
user_001,T_user_001_0087,I_cheese,cheese,1.61,kg,24.34,2024-06-12,Whole Foods,cash,True,seafood,Whole Foods,"Somerville, MA",in_app,Wednesday,online,2024-06-13,2024-06-30
user_001,T_user_001_0088,I_tea,tea,0.56,L,8.89,2024-05-02,Trader Joe's,cash,False,seafood,Kirkland,"Boston, MA",manual_entry,Thursday,in_store,2024-05-03,2024-05-07
user_001,T_user_001_0089,I_beef,beef,0.72,pack,4.48,2025-08-16,Target,cash,True,produce,Kirkland,"Cambridge, MA",in_app,Saturday,in_store,2025-08-17,2025-09-02
user_001,T_user_001_0090,I_ham,ham,1.44,pcs,3.84,2025-03-18,Costco,debit_card,True,grains_cereals,Organic Farm,"Boston, MA",manual_entry,Tuesday,online,2025-03-19,2025-04-15
user_001,T_user_001_0091,I_vinegar,vinegar,1.01,g,6.88,2024-10-05,Trader Joe's,mobile_pay,True,grains_cereals,Great Value,"Brookline, MA",photo_scan,Saturday,online,2024-10-06,2024-11-04
user_001,T_user_001_0092,I_mushroom,mushroom,2.29,L,35.19,2024-10-20,Whole Foods,cash,False,produce,Great Value,"Cambridge, MA",manual_entry,Sunday,online,2024-10-21,2024-11-17
user_001,T_user_001_0093,I_juice,juice,1.85,pcs,14.38,2024-12-21,Trader Joe's,mobile_pay,False,produce,Trader Joe's,"Somerville, MA",in_app,Saturday,online,2024-12-22,2025-01-16
user_001,T_user_001_0094,I_beans,beans,1.52,pack,29.34,2024-03-29,Target,debit_card,False,condiments_spices,Organic Farm,"Brookline, MA",manual_entry,Friday,in_store,2024-03-30,2024-04-04
user_001,T_user_001_0095,I_fish,fish,1.77,pack,30.93,2024-05-28,Target,debit_card,True,seafood,Organic Farm,"Brookline, MA",in_app,Tuesday,online,2024-05-29,2024-06-05
user_001,T_user_001_0096,I_salt,salt,1.86,kg,21.12,2025-08-12,Target,debit_card,True,condiments_spices,Whole Foods,"Boston, MA",manual_entry,Tuesday,online,2025-08-13,2025-09-03
user_001,T_user_001_0097,I_pepper,pepper,1.81,pack,30.31,2024-08-12,Target,mobile_pay,True,seafood,Organic Farm,"Brookline, MA",in_app,Monday,in_store,2024-08-13,2024-09-08
user_001,T_user_001_0098,I_tofu,tofu,2.73,pcs,53.09,2024-04-20,Trader Joe's,credit_card,False,seafood,Whole Foods,"Somerville, MA",in_app,Saturday,in_store,2024-04-21,2024-05-01
user_001,T_user_001_0099,I_banana,banana,0.54,g,3.96,2024-07-31,Whole Foods,credit_card,False,produce,Kirkland,"Brookline, MA",manual_entry,Wednesday,online,2024-08-01,2024-08-05
user_001,T_user_001_0100,I_cookies,cookies,1.99,g,16.27,2025-01-18,Target,mobile_pay,False,grains_cereals,Organic Farm,"Brookline, MA",in_app,Saturday,online,2025-01-19,2025-02-02
user_001,T_user_001_0101,I_bacon,bacon,0.58,pack,8.47,2025-01-27,Whole Foods,mobile_pay,False,produce,Kirkland,"Brookline, MA",in_app,Monday,online,2025-01-28,2025-02-25
user_001,T_user_001_0102,I_potato,potato,1.69,g,19.92,2024-03-25,Whole Foods,mobile_pay,False,condiments_spices,365,"Brookline, MA",in_app,Monday,online,2024-03-26,2024-04-08
user_001,T_user_001_0103,I_juice,juice,2.44,pack,42.42,2024-08-09,Costco,credit_card,True,meat_poultry,Great Value,"Boston, MA",photo_scan,Friday,online,2024-08-10,2024-08-16
user_001,T_user_001_0104,I_salt,salt,0.95,pcs,6.6,2025-08-01,Walmart,credit_card,False,dairy_eggs,Organic Farm,"Brookline, MA",in_app,Friday,online,2025-08-02,2025-08-15
user_001,T_user_001_0105,I_mayonnaise,mayonnaise,0.6,kg,7.69,2025-03-12,Trader Joe's,credit_card,True,produce,Whole Foods,"Cambridge, MA",in_app,Wednesday,online,2025-03-13,2025-04-10
user_001,T_user_001_0106,I_honey,honey,2.52,kg,46.11,2025-01-20,Target,debit_card,True,condiments_spices,Organic Farm,"Brookline, MA",in_app,Monday,online,2025-01-21,2025-02-19
user_001,T_user_001_0107,I_cookies,cookies,2.87,g,11.74,2024-06-17,Trader Joe's,credit_card,False,produce,Trader Joe's,"Brookline, MA",in_app,Monday,online,2024-06-18,2024-07-12
user_001,T_user_001_0108,I_beans,beans,0.77,pcs,8.1,2024-10-12,Walmart,mobile_pay,True,dairy_eggs,Kirkland,"Somerville, MA",photo_scan,Saturday,online,2024-10-13,2024-11-01
user_001,T_user_001_0109,I_pepper,pepper,1.77,kg,11.29,2024-05-20,Whole Foods,debit_card,True,meat_poultry,Organic Farm,"Cambridge, MA",manual_entry,Monday,online,2024-05-21,2024-06-11
user_001,T_user_001_0110,I_milk,milk,1.69,pack,32.91,2024-07-08,Costco,credit_card,True,seafood,365,"Cambridge, MA",manual_entry,Monday,in_store,2024-07-09,2024-08-05
user_001,T_user_001_0111,I_cookies,cookies,1.48,kg,12.87,2025-06-06,Whole Foods,cash,True,snacks,365,"Somerville, MA",in_app,Friday,online,2025-06-07,2025-07-06
user_001,T_user_001_0112,I_chicken,chicken,0.97,g,10.23,2025-05-05,Whole Foods,debit_card,False,frozen_foods,Organic Farm,"Boston, MA",in_app,Monday,in_store,2025-05-06,2025-05-26
user_001,T_user_001_0113,I_apple,apple,2.65,kg,8.54,2025-06-09,Walmart,debit_card,True,beverages,Organic Farm,"Somerville, MA",in_app,Monday,online,2025-06-10,2025-06-27
user_001,T_user_001_0114,I_jam,jam,2.38,pcs,6.6,2024-11-24,Whole Foods,debit_card,False,beverages,Whole Foods,"Cambridge, MA",photo_scan,Sunday,in_store,2024-11-25,2024-12-14
user_001,T_user_001_0115,I_eggs,eggs,2.87,g,32.06,2025-02-20,Trader Joe's,cash,False,dairy_eggs,Whole Foods,"Boston, MA",manual_entry,Thursday,in_store,2025-02-21,2025-03-14
user_001,T_user_001_0116,I_potato,potato,2.26,L,36.13,2024-02-10,Target,mobile_pay,False,produce,Organic Farm,"Somerville, MA",manual_entry,Saturday,online,2024-02-11,2024-02-24
user_001,T_user_001_0117,I_vinegar,vinegar,1.78,pack,15.93,2025-08-26,Walmart,debit_card,False,condiments_spices,Kirkland,"Brookline, MA",manual_entry,Tuesday,in_store,2025-08-27,2025-09-08
user_001,T_user_001_0118,I_buttermilk,buttermilk,1.17,pack,8.05,2024-10-22,Walmart,debit_card,False,condiments_spices,365,"Cambridge, MA",manual_entry,Tuesday,online,2024-10-23,2024-11-02
user_001,T_user_001_0119,I_fish,fish,1.79,pack,16.84,2024-09-27,Costco,debit_card,True,snacks,365,"Somerville, MA",photo_scan,Friday,online,2024-09-28,2024-10-08
user_001,T_user_001_0120,I_chips,chips,1.95,g,9.99,2024-10-25,Trader Joe's,cash,True,produce,Trader Joe's,"Cambridge, MA",manual_entry,Friday,online,2024-10-26,2024-11-21
user_001,T_user_001_0121,I_ice_cream,ice_cream,2.83,g,29.05,2024-12-15,Target,credit_card,False,dairy_eggs,Whole Foods,"Brookline, MA",in_app,Sunday,in_store,2024-12-16,2024-12-26
user_001,T_user_001_0122,I_milk,milk,2.82,pack,28.72,2025-07-17,Target,mobile_pay,True,snacks,Kirkland,"Brookline, MA",photo_scan,Thursday,online,2025-07-18,2025-08-10
user_001,T_user_001_0123,I_tomato,tomato,1.69,g,15.15,2024-05-02,Trader Joe's,credit_card,False,grains_cereals,Kirkland,"Boston, MA",manual_entry,Thursday,in_store,2024-05-03,2024-05-24
user_001,T_user_001_0124,I_beans,beans,1.17,g,18.85,2025-03-09,Whole Foods,credit_card,True,dairy_eggs,Trader Joe's,"Somerville, MA",manual_entry,Sunday,online,2025-03-10,2025-03-21
user_001,T_user_001_0125,I_mushroom,mushroom,1.05,pack,13.51,2024-09-30,Target,debit_card,True,grains_cereals,Great Value,"Somerville, MA",in_app,Monday,in_store,2024-10-01,2024-10-30
user_001,T_user_001_0126,I_butter,butter,1.01,kg,13.22,2024-06-13,Walmart,cash,False,dairy_eggs,Kirkland,"Cambridge, MA",manual_entry,Thursday,in_store,2024-06-14,2024-06-25
user_001,T_user_001_0127,I_chips,chips,2.02,L,36.47,2024-08-13,Whole Foods,credit_card,True,snacks,Whole Foods,"Brookline, MA",manual_entry,Tuesday,in_store,2024-08-14,2024-08-25
user_001,T_user_001_0128,I_tomato,tomato,2.62,pcs,24.51,2025-03-30,Trader Joe's,mobile_pay,False,grains_cereals,Great Value,"Somerville, MA",in_app,Sunday,online,2025-03-31,2025-04-17
user_001,T_user_001_0129,I_soy_sauce,soy_sauce,1.36,pack,3.23,2025-06-03,Costco,mobile_pay,True,condiments_spices,365,"Boston, MA",photo_scan,Tuesday,online,2025-06-04,2025-06-13
user_001,T_user_001_0130,I_pepper,pepper,1.02,L,7.81,2025-02-18,Trader Joe's,cash,True,beverages,Great Value,"Brookline, MA",in_app,Tuesday,in_store,2025-02-19,2025-03-15
user_001,T_user_001_0131,I_cookies,cookies,0.66,pcs,9.79,2024-01-23,Walmart,cash,False,beverages,Kirkland,"Brookline, MA",manual_entry,Tuesday,online,2024-01-24,2024-02-10
user_001,T_user_001_0132,I_potato,potato,1.59,L,13.15,2024-10-02,Target,mobile_pay,True,meat_poultry,365,"Cambridge, MA",in_app,Wednesday,online,2024-10-03,2024-10-18
user_001,T_user_001_0133,I_jam,jam,2.4,kg,8.69,2024-06-11,Walmart,credit_card,False,dairy_eggs,Great Value,"Somerville, MA",manual_entry,Tuesday,in_store,2024-06-12,2024-06-25
user_001,T_user_001_0134,I_apple,apple,2.65,g,18.59,2024-07-09,Costco,cash,True,frozen_foods,Kirkland,"Cambridge, MA",in_app,Tuesday,in_store,2024-07-10,2024-08-01
user_001,T_user_001_0135,I_tea,tea,2.46,L,43.52,2024-06-29,Walmart,mobile_pay,False,meat_poultry,365,"Boston, MA",in_app,Saturday,in_store,2024-06-30,2024-07-06
user_001,T_user_001_0136,I_sugar,sugar,0.75,pack,12.53,2024-07-02,Whole Foods,mobile_pay,False,meat_poultry,365,"Cambridge, MA",in_app,Tuesday,in_store,2024-07-03,2024-07-17
